timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/02/07 11:29:46.369, NVIDIA GB10, 94 %, 0 %, [N/A], 69, 42.38 W
2026/02/07 11:29:47.369, NVIDIA GB10, 94 %, 0 %, [N/A], 69, 42.39 W
2026/02/07 11:29:48.369, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.40 W
2026/02/07 11:29:49.370, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.42 W
2026/02/07 11:29:50.370, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.39 W
2026/02/07 11:29:51.370, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.37 W
2026/02/07 11:29:52.371, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.40 W
2026/02/07 11:29:53.372, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.40 W
2026/02/07 11:29:54.373, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.43 W
2026/02/07 11:29:55.373, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.38 W
2026/02/07 11:29:56.374, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.45 W
2026/02/07 11:29:57.375, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.40 W
2026/02/07 11:29:58.376, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.48 W
2026/02/07 11:29:59.377, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.44 W
2026/02/07 11:30:00.377, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.41 W
2026/02/07 11:30:01.379, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.45 W
2026/02/07 11:30:02.379, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.49 W
2026/02/07 11:30:03.380, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.54 W
2026/02/07 11:30:04.381, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.61 W
2026/02/07 11:30:05.381, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.54 W
2026/02/07 11:30:06.382, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.62 W
2026/02/07 11:30:07.383, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.54 W
2026/02/07 11:30:08.384, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.68 W
2026/02/07 11:30:09.385, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.60 W
2026/02/07 11:30:10.386, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.64 W
2026/02/07 11:30:11.387, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.60 W
2026/02/07 11:30:12.387, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.63 W
2026/02/07 11:30:13.388, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.63 W
2026/02/07 11:30:14.388, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.69 W
2026/02/07 11:30:15.389, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.67 W
2026/02/07 11:30:16.389, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.72 W
2026/02/07 11:30:17.390, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.70 W
2026/02/07 11:30:18.391, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.72 W
2026/02/07 11:30:19.392, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.62 W
2026/02/07 11:30:20.393, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.76 W
2026/02/07 11:30:21.394, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.69 W
2026/02/07 11:30:22.394, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.82 W
2026/02/07 11:30:23.395, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.80 W
2026/02/07 11:30:24.396, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.82 W
2026/02/07 11:30:25.396, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.81 W
2026/02/07 11:30:26.397, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.74 W
2026/02/07 11:30:27.398, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.85 W
2026/02/07 11:30:28.399, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.85 W
2026/02/07 11:30:29.400, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 51.97 W
2026/02/07 11:30:30.401, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 41.84 W
2026/02/07 11:30:31.402, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.00 W
2026/02/07 11:30:32.402, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 41.95 W
2026/02/07 11:30:33.403, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.01 W
2026/02/07 11:30:34.404, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.04 W
2026/02/07 11:30:35.405, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.09 W
2026/02/07 11:30:36.406, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.05 W
2026/02/07 11:30:37.407, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.10 W
2026/02/07 11:30:38.407, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.12 W
2026/02/07 11:30:39.408, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.15 W
2026/02/07 11:30:40.409, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.11 W
2026/02/07 11:30:41.409, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.15 W
2026/02/07 11:30:42.410, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.15 W
2026/02/07 11:30:43.411, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.19 W
2026/02/07 11:30:44.412, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.19 W
2026/02/07 11:30:45.412, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.16 W
2026/02/07 11:30:46.413, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.24 W
2026/02/07 11:30:47.414, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.22 W
2026/02/07 11:30:48.415, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.30 W
2026/02/07 11:30:49.416, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.26 W
2026/02/07 11:30:50.417, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.31 W
2026/02/07 11:30:51.418, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.19 W
2026/02/07 11:30:52.418, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.31 W
2026/02/07 11:30:53.419, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.28 W
2026/02/07 11:30:54.420, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.32 W
2026/02/07 11:30:55.420, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.34 W
2026/02/07 11:30:56.421, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.30 W
2026/02/07 11:30:57.422, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.32 W
2026/02/07 11:30:58.422, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.38 W
2026/02/07 11:30:59.423, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.37 W
2026/02/07 11:31:00.423, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.40 W
2026/02/07 11:31:01.424, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.34 W
2026/02/07 11:31:02.424, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.42 W
2026/02/07 11:31:03.425, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.43 W
2026/02/07 11:31:04.426, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.45 W
2026/02/07 11:31:05.426, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.42 W
2026/02/07 11:31:06.427, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.40 W
2026/02/07 11:31:07.427, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.51 W
2026/02/07 11:31:08.428, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.47 W
2026/02/07 11:31:09.429, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.53 W
2026/02/07 11:31:10.430, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.48 W
2026/02/07 11:31:11.431, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.54 W
2026/02/07 11:31:12.431, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.53 W
2026/02/07 11:31:13.432, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:31:14.433, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.58 W
2026/02/07 11:31:15.433, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.62 W
2026/02/07 11:31:16.434, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.58 W
2026/02/07 11:31:17.435, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.65 W
2026/02/07 11:31:18.435, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.64 W
2026/02/07 11:31:19.436, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.70 W
2026/02/07 11:31:20.436, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:31:21.437, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.62 W
2026/02/07 11:31:22.438, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.57 W
2026/02/07 11:31:23.438, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.65 W
2026/02/07 11:31:24.439, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:31:25.440, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.64 W
2026/02/07 11:31:26.440, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.64 W
2026/02/07 11:31:27.441, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.67 W
2026/02/07 11:31:28.442, NVIDIA GB10, 94 %, 0 %, [N/A], 70, 42.70 W
2026/02/07 11:31:29.442, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.65 W
2026/02/07 11:31:30.443, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.68 W
2026/02/07 11:31:31.444, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.66 W
2026/02/07 11:31:32.445, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.71 W
2026/02/07 11:31:33.445, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.75 W
2026/02/07 11:31:34.446, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.77 W
2026/02/07 11:31:35.447, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.77 W
2026/02/07 11:31:36.447, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.78 W
2026/02/07 11:31:37.447, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.80 W
2026/02/07 11:31:38.448, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.83 W
2026/02/07 11:31:39.448, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.88 W
2026/02/07 11:31:40.449, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.84 W
2026/02/07 11:31:41.450, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.78 W
2026/02/07 11:31:42.452, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.87 W
2026/02/07 11:31:43.452, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.90 W
2026/02/07 11:31:44.453, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.89 W
2026/02/07 11:31:45.453, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.95 W
2026/02/07 11:31:46.454, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.84 W
2026/02/07 11:31:47.454, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.96 W
2026/02/07 11:31:48.455, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.92 W
2026/02/07 11:31:49.455, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.93 W
2026/02/07 11:31:50.455, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.90 W
2026/02/07 11:31:51.456, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.99 W
2026/02/07 11:31:52.456, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.99 W
2026/02/07 11:31:53.456, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.03 W
2026/02/07 11:31:54.457, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.98 W
2026/02/07 11:31:55.457, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.05 W
2026/02/07 11:31:56.458, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.99 W
2026/02/07 11:31:57.458, NVIDIA GB10, 96 %, 0 %, [N/A], 77, 49.81 W
2026/02/07 11:31:58.459, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 44.29 W
2026/02/07 11:31:59.459, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.31 W
2026/02/07 11:32:00.461, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.24 W
2026/02/07 11:32:01.461, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.30 W
2026/02/07 11:32:02.461, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.31 W
2026/02/07 11:32:03.462, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.36 W
2026/02/07 11:32:04.462, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.31 W
2026/02/07 11:32:05.463, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.42 W
2026/02/07 11:32:06.463, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.40 W
2026/02/07 11:32:07.464, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.41 W
2026/02/07 11:32:08.465, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.39 W
2026/02/07 11:32:09.465, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.40 W
2026/02/07 11:32:10.466, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.45 W
2026/02/07 11:32:11.467, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.45 W
2026/02/07 11:32:12.467, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.51 W
2026/02/07 11:32:13.468, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.51 W
2026/02/07 11:32:14.468, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.46 W
2026/02/07 11:32:15.469, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.49 W
2026/02/07 11:32:16.469, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.55 W
2026/02/07 11:32:17.469, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.53 W
2026/02/07 11:32:18.470, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.54 W
2026/02/07 11:32:19.471, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.51 W
2026/02/07 11:32:20.471, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.57 W
2026/02/07 11:32:21.472, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.57 W
2026/02/07 11:32:22.473, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.58 W
2026/02/07 11:32:23.473, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.60 W
2026/02/07 11:32:24.473, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:32:25.474, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:32:26.474, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:32:27.475, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.67 W
2026/02/07 11:32:28.475, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.70 W
2026/02/07 11:32:29.476, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.71 W
2026/02/07 11:32:30.476, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.65 W
2026/02/07 11:32:31.477, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.68 W
2026/02/07 11:32:32.477, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.68 W
2026/02/07 11:32:33.478, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.73 W
2026/02/07 11:32:34.478, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.75 W
2026/02/07 11:32:35.479, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.78 W
2026/02/07 11:32:36.479, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.76 W
2026/02/07 11:32:37.480, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.80 W
2026/02/07 11:32:38.480, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.77 W
2026/02/07 11:32:39.481, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.90 W
2026/02/07 11:32:40.481, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.83 W
2026/02/07 11:32:41.487, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.86 W
2026/02/07 11:32:42.487, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.84 W
2026/02/07 11:32:43.488, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.87 W
2026/02/07 11:32:44.489, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.84 W
2026/02/07 11:32:45.489, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.90 W
2026/02/07 11:32:46.490, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.83 W
2026/02/07 11:32:47.490, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.92 W
2026/02/07 11:32:48.491, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.83 W
2026/02/07 11:32:49.492, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.92 W
2026/02/07 11:32:50.492, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.86 W
2026/02/07 11:32:51.492, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.87 W
2026/02/07 11:32:52.493, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.88 W
2026/02/07 11:32:53.494, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.89 W
2026/02/07 11:32:54.495, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.03 W
2026/02/07 11:32:55.495, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.02 W
2026/02/07 11:32:56.496, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.96 W
2026/02/07 11:32:57.497, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.03 W
2026/02/07 11:32:58.497, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.00 W
2026/02/07 11:32:59.497, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.00 W
2026/02/07 11:33:00.498, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.00 W
2026/02/07 11:33:01.498, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.99 W
2026/02/07 11:33:02.499, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.04 W
2026/02/07 11:33:03.499, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.06 W
2026/02/07 11:33:04.500, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.09 W
2026/02/07 11:33:05.501, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.10 W
2026/02/07 11:33:06.501, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.08 W
2026/02/07 11:33:07.502, NVIDIA GB10, 95 %, 0 %, [N/A], 74, 52.01 W
2026/02/07 11:33:08.503, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.00 W
2026/02/07 11:33:09.503, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.15 W
2026/02/07 11:33:10.504, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.31 W
2026/02/07 11:33:11.504, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.29 W
2026/02/07 11:33:12.505, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.29 W
2026/02/07 11:33:13.506, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.35 W
2026/02/07 11:33:14.506, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.31 W
2026/02/07 11:33:15.507, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.37 W
2026/02/07 11:33:16.508, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.39 W
2026/02/07 11:33:17.509, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.42 W
2026/02/07 11:33:18.509, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.46 W
2026/02/07 11:33:19.510, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.49 W
2026/02/07 11:33:20.511, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.42 W
2026/02/07 11:33:21.511, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.48 W
2026/02/07 11:33:22.512, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.44 W
2026/02/07 11:33:23.512, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.52 W
2026/02/07 11:33:24.513, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.52 W
2026/02/07 11:33:25.514, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.60 W
2026/02/07 11:33:26.514, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.58 W
2026/02/07 11:33:27.515, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.60 W
2026/02/07 11:33:28.516, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.53 W
2026/02/07 11:33:29.516, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.62 W
2026/02/07 11:33:30.517, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.57 W
2026/02/07 11:33:31.518, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.65 W
2026/02/07 11:33:32.519, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.60 W
2026/02/07 11:33:33.519, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.62 W
2026/02/07 11:33:34.520, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.59 W
2026/02/07 11:33:35.521, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.63 W
2026/02/07 11:33:36.521, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.65 W
2026/02/07 11:33:37.521, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.67 W
2026/02/07 11:33:38.522, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.71 W
2026/02/07 11:33:39.523, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.70 W
2026/02/07 11:33:40.524, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.67 W
2026/02/07 11:33:41.524, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.70 W
2026/02/07 11:33:42.525, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.76 W
2026/02/07 11:33:43.525, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.78 W
2026/02/07 11:33:44.526, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.77 W
2026/02/07 11:33:45.527, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.78 W
2026/02/07 11:33:46.528, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.81 W
2026/02/07 11:33:47.528, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.80 W
2026/02/07 11:33:48.529, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.87 W
2026/02/07 11:33:49.530, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.85 W
2026/02/07 11:33:50.531, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.85 W
2026/02/07 11:33:51.531, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.88 W
2026/02/07 11:33:52.532, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.87 W
2026/02/07 11:33:53.533, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.95 W
2026/02/07 11:33:54.533, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.98 W
2026/02/07 11:33:55.534, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:33:56.535, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.97 W
2026/02/07 11:33:57.535, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.96 W
2026/02/07 11:33:58.536, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 42.97 W
2026/02/07 11:33:59.537, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.99 W
2026/02/07 11:34:00.537, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.94 W
2026/02/07 11:34:01.538, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.96 W
2026/02/07 11:34:02.538, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.92 W
2026/02/07 11:34:03.539, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:34:04.539, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:34:05.540, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:34:06.540, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.03 W
2026/02/07 11:34:07.541, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:34:08.542, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.03 W
2026/02/07 11:34:09.543, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.02 W
2026/02/07 11:34:10.543, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:34:11.544, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.03 W
2026/02/07 11:34:12.544, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.01 W
2026/02/07 11:34:13.545, NVIDIA GB10, 94 %, 0 %, [N/A], 71, 43.10 W
2026/02/07 11:34:14.545, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.10 W
2026/02/07 11:34:15.545, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.13 W
2026/02/07 11:34:16.546, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.15 W
2026/02/07 11:34:17.546, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.08 W
2026/02/07 11:34:18.547, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 43.18 W
2026/02/07 11:34:19.547, NVIDIA GB10, 96 %, 0 %, [N/A], 80, 48.25 W
2026/02/07 11:34:20.547, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 44.84 W
2026/02/07 11:34:21.548, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.13 W
2026/02/07 11:34:22.548, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.31 W
2026/02/07 11:34:23.549, NVIDIA GB10, 94 %, 0 %, [N/A], 72, 42.27 W
